"","year","geography","grade","N","vax","value","percent_surveyed","survey_type"
"178","2013-14","New Mexico","Kindergarten",30725,"varicella",NA,2.7,"Stratified  2-stage cluster sample"
"179","2014-15","New Mexico","Kindergarten",29918,"varicella",NA,3.3,"Stratified 2-stage cluster sample"
"180","2012-13","New Mexico","Kindergarten",29279,"varicella",NA,3.3,"2-stage Cluster Sample"
"181","2009-10","New Mexico","Kindergarten",26318,"varicella",NA,2.2,"Random sample"
"182","2010-11","New Mexico","Kindergarten",NA,"varicella",NA,NA,NA
"183","2014-15","New Mexico","Kindergarten",29918,"varicella","97.2",3.3,"Stratified 2-stage cluster sample"
"184","2020-21","New Mexico","Kindergarten",20589,"varicella","95.3",100,"Census"
"185","2019-20","New Mexico","Kindergarten",23087,"varicella","96.7",100,"Census"
"186","2017-18","New Mexico","Kindergarten",26896,"varicella","94.5",99.6,"Stratified 2-stage cluster sample"
"187","2018-19","New Mexico","Kindergarten",25269,"varicella","95.7",99.6,"Census"
"188","2015-16","New Mexico","Kindergarten",29049,"varicella","95.8",2.7,"Stratified 2-stage cluster sample"
"189","2016-17","New Mexico","Kindergarten",27119,"varicella","94.6",4.5,"Stratified 2-stage cluster sample"
"190","2022-23","Ohio","Kindergarten",134893,"dtap","89.4",93.7,"Census (pub.), vol. response (pvt.)"
"191","2022-23","Ohio","Kindergarten",134893,"varicella","NReq",93.7,"Census (pub.), vol. response (pvt.)"
"192","2022-23","Ohio","Kindergarten",134893,"mmr","89.3",93.7,"Census (pub.), vol. response (pvt.)"
"193","2022-23","Ohio","Kindergarten",134893,"varicella","88.8",93.7,"Census (pub.), vol. response (pvt.)"
"194","2022-23","Ohio","Kindergarten",134893,"polio","89.7",93.7,"Census (pub.), vol. response (pvt.)"
"195","2022-23","Ohio","Kindergarten",134893,"varicella","88.8",93.7,"Census (pub.), vol. response (pvt.)"
"196","2022-23","Ohio","Kindergarten",134893,"hep_b","93.0",93.7,"Census (pub.), vol. response (pvt.)"
"197","2021-22","Massachusetts","Kindergarten",65582,"varicella","NReq",100,"Census"
"198","2009-10","Massachusetts","Kindergarten",74476,"varicella","NReq",100,"Census"
"199","2015-16","Massachusetts","Kindergarten",72897,"varicella",NA,100,"Census"
"200","2020-21","Massachusetts","Kindergarten",60724,"varicella","NReq",100,"Census"
"201","2019-20","Massachusetts","Kindergarten",66756,"varicella","NReq",100,"Census"
"202","2013-14","Massachusetts","Kindergarten",79894,"varicella",NA,97.9,"Census"
"203","2014-15","Massachusetts","Kindergarten",74869,"varicella",NA,100,"Census"
"204","2012-13","Massachusetts","Kindergarten",79661,"varicella",NA,97.6,"Census"
"205","2020-21","Massachusetts","Kindergarten",60724,"dtap","95.7",100,"Census"
"206","2021-22","Massachusetts","Kindergarten",65582,"dtap","96.1",100,"Census"
"207","2018-19","Massachusetts","Kindergarten",65279,"dtap","97.1",100,"Census"
"208","2019-20","Massachusetts","Kindergarten",66756,"dtap","97.2",100,"Census"
"209","2017-18","Massachusetts","Kindergarten",63377,"dtap","96.4",100,"Census"
"210","2011-12","Massachusetts","Kindergarten",79551,"varicella",NA,97.5,"Census"
"211","2009-10","Massachusetts","Kindergarten",74476,"varicella","98.6",100,"Census"
"212","2010-11","Massachusetts","Kindergarten",NA,"varicella",NA,NA,NA
"213","2023-24","Massachusetts","Kindergarten",65424,"varicella","95.7",100,"Census"
"214","2023-24","Massachusetts","Kindergarten",65424,"polio","96.2",100,"Census"
"215","2023-24","Massachusetts","Kindergarten",65424,"hep_b","97.3",100,"Census"
"216","2023-24","Massachusetts","Kindergarten",65424,"varicella","95.7",100,"Census"
"217","2023-24","Massachusetts","Kindergarten",65424,"varicella","NReq",100,"Census"
"218","2023-24","Massachusetts","Kindergarten",65424,"dtap","96.0",100,"Census"
"219","2023-24","Massachusetts","Kindergarten",65424,"mmr","96.3",100,"Census"
"220","2010-11","Massachusetts","Kindergarten",NA,"varicella",NA,NA,NA
"221","2011-12","Massachusetts","Kindergarten",79551,"varicella","92.7",97.5,"Census"
"222","2012-13","Massachusetts","Kindergarten",79661,"varicella","93.6",97.6,"Census"
"223","2013-14","Massachusetts","Kindergarten",79894,"varicella","93.9",97.9,"Census"
"224","2014-15","Massachusetts","Kindergarten",74869,"varicella","94.1",100,"Census"
"225","2015-16","Massachusetts","Kindergarten",72897,"varicella","95.8",100,"Census"
"226","2018-19","Massachusetts","Kindergarten",65279,"hep_b","97.6",100,"Census"
"227","2019-20","Massachusetts","Kindergarten",66756,"hep_b","98.0",100,"Census"
"228","2020-21","Massachusetts","Kindergarten",60724,"hep_b","97.2",100,"Census"
"229","2021-22","Massachusetts","Kindergarten",65582,"hep_b","97.0",100,"Census"
"230","2009-10","Massachusetts","Kindergarten",74476,"polio","92.9",100,"Census"
"231","2010-11","Massachusetts","Kindergarten",NA,"polio",NA,NA,NA
"232","2011-12","Massachusetts","Kindergarten",79551,"polio","93.3",97.5,"Census"
"233","2011-12","Massachusetts","Kindergarten",79551,"hep_b","97.8",97.5,"Census"
"234","2010-11","Massachusetts","Kindergarten",NA,"hep_b",NA,NA,NA
"235","2012-13","Massachusetts","Kindergarten",79661,"hep_b","97.8",97.6,"Census"
"236","2013-14","Massachusetts","Kindergarten",79894,"hep_b","97.2",97.9,"Census"
"237","2017-18","Massachusetts","Kindergarten",63377,"hep_b","97.3",100,"Census"
"238","2016-17","Massachusetts","Kindergarten",70109,"hep_b","97.5",100,"Census"
"239","2014-15","Massachusetts","Kindergarten",74869,"hep_b","96.9",100,"Census"
"240","2015-16","Massachusetts","Kindergarten",72897,"hep_b","97.6",100,"Census"
"241","2018-19","Massachusetts","Kindergarten",65279,"varicella","96.5",100,"Census"
"242","2017-18","Massachusetts","Kindergarten",63377,"varicella","96.0",100,"Census"
"243","2020-21","Massachusetts","Kindergarten",60724,"varicella","95.4",100,"Census"
"244","2019-20","Massachusetts","Kindergarten",66756,"varicella","97.0",100,"Census"
"245","2016-17","Massachusetts","Kindergarten",70109,"varicella","95.7",100,"Census"
"246","2021-22","Massachusetts","Kindergarten",65582,"varicella","95.7",100,"Census"
"247","2009-10","Massachusetts","Kindergarten",74476,"hep_b","97.7",100,"Census"
"248","2016-17","Massachusetts","Kindergarten",70109,"mmr","96.1",100,"Census"
"249","2021-22","Massachusetts","Kindergarten",65582,"mmr","96.2",100,"Census"
"250","2009-10","Massachusetts","Kindergarten",74476,"dtap","92.4",100,"Census"
"251","2010-11","Massachusetts","Kindergarten",NA,"dtap",NA,NA,NA
"252","2011-12","Massachusetts","Kindergarten",79551,"dtap","92.5",97.5,"Census"
"253","2012-13","Massachusetts","Kindergarten",79661,"dtap","93.1",97.6,"Census"
"254","2013-14","Massachusetts","Kindergarten",79894,"dtap","93.0",97.9,"Census"
"255","2018-19","Massachusetts","Kindergarten",65279,"mmr","96.9",100,"Census"
"256","2017-18","Massachusetts","Kindergarten",63377,"mmr","96.3",100,"Census"
"257","2020-21","Massachusetts","Kindergarten",60724,"mmr","95.9",100,"Census"
"258","2019-20","Massachusetts","Kindergarten",66756,"mmr","97.3",100,"Census"
"259","2016-17","Massachusetts","Kindergarten",70109,"dtap","96.1",100,"Census"
"260","2014-15","Massachusetts","Kindergarten",74869,"dtap","92.9",100,"Census"
"261","2015-16","Massachusetts","Kindergarten",72897,"dtap","94.9",100,"Census"
"262","2009-10","Massachusetts","Kindergarten",74476,"mmr","93.0",100,"Census"
"263","2010-11","Massachusetts","Kindergarten",NA,"mmr",NA,NA,NA
"264","2011-12","Massachusetts","Kindergarten",79551,"mmr","94.2",97.5,"Census"
"265","2012-13","Massachusetts","Kindergarten",79661,"mmr","94.8",97.6,"Census"
"266","2013-14","Massachusetts","Kindergarten",79894,"mmr","95.1",97.9,"Census"
"267","2014-15","Massachusetts","Kindergarten",74869,"mmr","94.7",100,"Census"
"268","2015-16","Massachusetts","Kindergarten",72897,"mmr","96.4",100,"Census"
"269","2021-22","Massachusetts","Kindergarten",65582,"polio","96.0",100,"Census"
"270","2020-21","Massachusetts","Kindergarten",60724,"polio","95.6",100,"Census"
"271","2012-13","Massachusetts","Kindergarten",79661,"polio","94.2",97.6,"Census"
"272","2013-14","Massachusetts","Kindergarten",79894,"polio","94.4",97.9,"Census"
"273","2014-15","Massachusetts","Kindergarten",74869,"polio","95.0",100,"Census"
"274","2015-16","Massachusetts","Kindergarten",72897,"polio","96.7",100,"Census"
"275","2017-18","Massachusetts","Kindergarten",63377,"polio","96.3",100,"Census"
"276","2016-17","Massachusetts","Kindergarten",70109,"polio","96.6",100,"Census"
"277","2018-19","Massachusetts","Kindergarten",65279,"polio","96.9",100,"Census"
"278","2019-20","Massachusetts","Kindergarten",66756,"polio","97.3",100,"Census"
"279","2022-23","NY-City of New York","Kindergarten",85379,"hep_b","97.9",97.6,"Census (pub.), vol. response (pvt.)"
"280","2022-23","NY-City of New York","Kindergarten",85379,"varicella","96.7",97.6,"Census (pub.), vol. response (pvt.)"
"281","2022-23","NY-City of New York","Kindergarten",85379,"polio","96.6",97.6,"Census (pub.), vol. response (pvt.)"
"282","2022-23","NY-City of New York","Kindergarten",85379,"varicella","96.7",97.6,"Census (pub.), vol. response (pvt.)"
"283","2022-23","NY-City of New York","Kindergarten",85379,"dtap","96.3",97.6,"Census (pub.), vol. response (pvt.)"
"284","2022-23","NY-City of New York","Kindergarten",85379,"varicella","NReq",97.6,"Census (pub.), vol. response (pvt.)"
"285","2022-23","NY-City of New York","Kindergarten",85379,"mmr","97.3",97.6,"Census (pub.), vol. response (pvt.)"
"286","2013-14","Oklahoma","Kindergarten",57377,"dtap","96.1",71.3,"Voluntary response"
"287","2012-13","Oklahoma","Kindergarten",56943,"dtap","90.2",95.5,"Census"
"288","2011-12","Oklahoma","Kindergarten",52987,"dtap","94.6",90.9,"Census"
"289","2010-11","Oklahoma","Kindergarten",NA,"dtap",NA,NA,NA
"290","2016-17","Oklahoma","Kindergarten",52184,"dtap",NA,0,"Census"
"291","2015-16","Oklahoma","Kindergarten",54335,"dtap","96.1",96.1,"Census"
"292","2014-15","Oklahoma","Kindergarten",56967,"dtap","90.0",95.9,"Census"
"293","2009-10","Oklahoma","Kindergarten",51128,"dtap","97.3",88.9,"Voluntary response"
"294","2021-22","Oklahoma","Kindergarten",54042,"mmr","90.9",84.3,"Vol. response"
"295","2017-18","Oklahoma","Kindergarten",53898,"mmr","92.6",92.1,"Census (public). voluntary response (private)"
"296","2018-19","Oklahoma","Kindergarten",54806,"mmr","92.2",92.1,"Census (public). voluntary response (private)"
"297","2019-20","Oklahoma","Kindergarten",55348,"mmr","93.0",85.6,"Voluntary response"
"298","2020-21","Oklahoma","Kindergarten",52656,"mmr","90.5",90,"Census (public). voluntary response (private)"
"299","2016-17","Oklahoma","Kindergarten",52184,"mmr",NA,0,"Census"
"300","2015-16","Oklahoma","Kindergarten",54335,"mmr","94.4",96.1,"Census"
"301","2014-15","Oklahoma","Kindergarten",56967,"varicella","NReq",95.9,"Census"
"302","2013-14","Oklahoma","Kindergarten",57377,"varicella","NReq",71.3,"Voluntary response"
"303","2012-13","Oklahoma","Kindergarten",56943,"varicella","NReq",95.5,"Census"
"304","2011-12","Oklahoma","Kindergarten",52987,"varicella","NReq",90.9,"Census"
"305","2010-11","Oklahoma","Kindergarten",NA,"varicella",NA,NA,NA
"306","2009-10","Oklahoma","Kindergarten",51128,"varicella","NReq",88.9,"Voluntary response"
"307","2021-22","Oklahoma","Kindergarten",54042,"varicella","95.5",84.3,"Vol. response"
"308","2019-20","Oklahoma","Kindergarten",55348,"dtap","93.9",85.6,"Voluntary response"
"309","2018-19","Oklahoma","Kindergarten",54806,"dtap","92.7",92.1,"Census (public). voluntary response (private)"
"310","2020-21","Oklahoma","Kindergarten",52656,"dtap","90.3",90,"Census (public). voluntary response (private)"
"311","2021-22","Oklahoma","Kindergarten",54042,"dtap","91.1",84.3,"Vol. response"
"312","2017-18","Oklahoma","Kindergarten",53898,"dtap","93.9",92.1,"Census (public). voluntary response (private)"
"313","2011-12","Oklahoma","Kindergarten",52987,"varicella","97.8",90.9,"Census"
"314","2016-17","Oklahoma","Kindergarten",52184,"varicella",NA,0,"Census"
"315","2015-16","Oklahoma","Kindergarten",54335,"varicella",NA,96.1,"Census"
"316","2019-20","Oklahoma","Kindergarten",55348,"varicella","96.9",85.6,"Voluntary response"
"317","2020-21","Oklahoma","Kindergarten",52656,"varicella","96.1",90,"Census (public). voluntary response (private)"
"318","2014-15","Oklahoma","Kindergarten",56967,"varicella","92.5",95.9,"Census"
"319","2013-14","Oklahoma","Kindergarten",57377,"varicella","98.0",71.3,"Voluntary response"
"320","2012-13","Oklahoma","Kindergarten",56943,"varicella","92.8",95.5,"Census"
"321","2010-11","Oklahoma","Kindergarten",NA,"varicella",NA,NA,NA
"322","2009-10","Oklahoma","Kindergarten",51128,"varicella","99.7",88.9,"Voluntary response"
"323","2018-19","Oklahoma","Kindergarten",54806,"varicella","95.8",92.1,"Census (public). voluntary response (private)"
"324","2017-18","Oklahoma","Kindergarten",53898,"varicella","96.8",92.1,"Census (public). voluntary response (private)"
"325","2012-13","Oklahoma","Kindergarten",56943,"mmr","90.5",95.5,"Census"
"326","2011-12","Oklahoma","Kindergarten",52987,"mmr","95.0",90.9,"Census"
"327","2010-11","Oklahoma","Kindergarten",NA,"mmr",NA,NA,NA
"328","2009-10","Oklahoma","Kindergarten",51128,"mmr","97.3",88.9,"Voluntary response"
"329","2014-15","Oklahoma","Kindergarten",56967,"mmr","90.3",95.9,"Census"
"330","2013-14","Oklahoma","Kindergarten",57377,"mmr","96.4",71.3,"Voluntary response"
"331","2015-16","Oklahoma","Kindergarten",54335,"hep_b","96.4",96.1,"Census"
"332","2014-15","Oklahoma","Kindergarten",56967,"hep_b","92.5",95.9,"Census"
"333","2016-17","Oklahoma","Kindergarten",52184,"hep_b",NA,0,"Census"
"334","2013-14","Oklahoma","Kindergarten",57377,"hep_b","97.7",71.3,"Voluntary response"
"335","2012-13","Oklahoma","Kindergarten",56943,"hep_b","92.7",95.5,"Census"
"336","2010-11","Oklahoma","Kindergarten",NA,"hep_b",NA,NA,NA
"337","2011-12","Oklahoma","Kindergarten",52987,"hep_b","97.7",90.9,"Census"
"338","2019-20","Oklahoma","Kindergarten",55348,"varicella","NReq",85.6,"Voluntary response"
"339","2020-21","Oklahoma","Kindergarten",52656,"varicella","NReq",90,"Census (public). voluntary response (private)"
"340","2015-16","Oklahoma","Kindergarten",54335,"varicella","NReq",96.1,"Census"
"341","2009-10","Oklahoma","Kindergarten",51128,"hep_b","99.5",88.9,"Voluntary response"
"342","2021-22","Oklahoma","Kindergarten",54042,"varicella","NReq",84.3,"Vol. response"
"343","2017-18","Oklahoma","Kindergarten",53898,"hep_b","94.1",92.1,"Census (public). voluntary response (private)"
"344","2018-19","Oklahoma","Kindergarten",54806,"hep_b","95.7",92.1,"Census (public). voluntary response (private)"
"345","2019-20","Oklahoma","Kindergarten",55348,"hep_b","95.1",85.6,"Voluntary response"
"346","2020-21","Oklahoma","Kindergarten",52656,"hep_b","95.8",90,"Census (public). voluntary response (private)"
"347","2021-22","Oklahoma","Kindergarten",54042,"hep_b","95.2",84.3,"Vol. response"
"348","2010-11","Oklahoma","Kindergarten",NA,"polio",NA,NA,NA
"349","2009-10","Oklahoma","Kindergarten",51128,"polio","97.6",88.9,"Voluntary response"
"350","2011-12","Oklahoma","Kindergarten",52987,"polio","94.6",90.9,"Census"
"351","2023-24","Oklahoma","Kindergarten",49979,"mmr","88.3",93.8,"Census (pub.), vol. response (prv.)"
"352","2023-24","Oklahoma","Kindergarten",49979,"dtap","89.0",93.8,"Census (pub.), vol. response (prv.)"
"353","2023-24","Oklahoma","Kindergarten",49979,"varicella","93.7",93.8,"Census (pub.), vol. response (prv.)"
"354","2023-24","Oklahoma","Kindergarten",49979,"varicella","NReq",93.8,"Census (pub.), vol. response (prv.)"
"355","2023-24","Oklahoma","Kindergarten",49979,"hep_b","93.1",93.8,"Census (pub.), vol. response (prv.)"
"356","2023-24","Oklahoma","Kindergarten",49979,"polio","91.4",93.8,"Census (pub.), vol. response (prv.)"
"357","2023-24","Oklahoma","Kindergarten",49979,"varicella","93.7",93.8,"Census (pub.), vol. response (prv.)"
"358","2022-23","New York","Kindergarten",205906,"mmr","97.9",96.6,"Census (pub.), vol. response (pvt.)"
"359","2022-23","New York","Kindergarten",205906,"varicella","NReq",96.6,"Census (pub.), vol. response (pvt.)"
"360","2022-23","New York","Kindergarten",205906,"dtap","97.2",96.6,"Census (pub.), vol. response (pvt.)"
"361","2022-23","New York","Kindergarten",205906,"varicella","97.5",96.6,"Census (pub.), vol. response (pvt.)"
"362","2022-23","New York","Kindergarten",205906,"polio","97.5",96.6,"Census (pub.), vol. response (pvt.)"
"363","2022-23","New York","Kindergarten",205906,"varicella","97.5",96.6,"Census (pub.), vol. response (pvt.)"
"364","2022-23","New York","Kindergarten",205906,"hep_b","98.6",96.6,"Census (pub.), vol. response (pvt.)"
"365","2020-21","District of Columbia","Kindergarten",8262,"varicella","78.0",100,"Census"
"366","2021-22","District of Columbia","Kindergarten",8959,"varicella","81.0",100,"Census"
"367","2023-24","District of Columbia","Kindergarten",7874,"mmr","92.0",100,"Census"
"368","2022-23","District of Columbia","Kindergarten",8064,"varicella","86.8",100,"Census"
"369","2022-23","District of Columbia","Kindergarten",8064,"hep_b","92.2",100,"Census"
"370","2022-23","District of Columbia","Kindergarten",8064,"varicella","86.8",100,"Census"
"371","2022-23","District of Columbia","Kindergarten",8064,"polio","87.8",100,"Census"
"372","2022-23","District of Columbia","Kindergarten",8064,"dtap","85.0",100,"Census"
"373","2022-23","District of Columbia","Kindergarten",8064,"varicella","NReq",100,"Census"
"374","2022-23","District of Columbia","Kindergarten",8064,"mmr","87.5",100,"Census"
"375","2023-24","Arizona","Kindergarten",74834,"dtap","89.4",99.6,"Census"
"376","2023-24","Arizona","Kindergarten",74834,"varicella","94.1",99.6,"Census"
"377","2023-24","Arizona","Kindergarten",74834,"varicella","NReq",99.6,"Census"
"378","2023-24","Arizona","Kindergarten",74834,"hep_b","92.8",99.6,"Census"
"379","2023-24","Arizona","Kindergarten",74834,"polio","90.0",99.6,"Census"
"380","2023-24","Arizona","Kindergarten",74834,"varicella","94.1",99.6,"Census"
"381","2021-22","Arizona","Kindergarten",83463,"mmr","90.6",97,"Census"
"382","2009-10","Arizona","Kindergarten",89287,"dtap","95.0",93.9,"Census"
"383","2010-11","Arizona","Kindergarten",NA,"dtap",NA,NA,NA
"384","2011-12","Arizona","Kindergarten",88293,"dtap","94.9",96.9,"Census"
